TransactionID,CustomerID,TransactionDate,ProductCategory,Amount,PaymentMethod,CustomerAge,Churned
TXN-12034,CUST-709,2023-03-26 18:00:00,Books,108.28,Debit Card,52.0,0
TXN-12035,CUST-809,2023-03-26 19:00:00,Beauty,101.52,Debit Card,25.0,0
TXN-12036,CUST-895,2023-03-26 20:00:00,Home & Kitchen,157.51,PayPal,18.0,0
TXN-12037,CUST-660,2023-03-26 21:00:00,Home & Kitchen,81.23,Debit Card,34.0,1
TXN-12038,CUST-724,2023-03-26 22:00:00,Home & Kitchen,125.62,Debit Card,60.0,0
TXN-12039,CUST-584,2023-03-26 23:00:00,Electronics,103.21,PayPal,,0
TXN-12040,CUST-746,2023-03-27 00:00:00,Beauty,79.74,Debit Card,18.0,0
TXN-12041,CUST-230,2023-03-27 01:00:00,Home & Kitchen,90.89,Credit Card,25.0,0
TXN-12042,CUST-737,2023-03-27 02:00:00,Beauty,37.95,Credit Card,60.0,0
TXN-12043,CUST-140,2023-03-27 03:00:00,Home & Kitchen,149.93,Credit Card,18.0,0
TXN-12044,CUST-439,2023-03-27 04:00:00,Books,176.09,Debit Card,,0
TXN-12045,CUST-370,2023-03-27 05:00:00,Books,109.3,Credit Card,,1
TXN-12046,CUST-324,2023-03-27 06:00:00,Books,121.16,UPI,34.0,1
TXN-12047,CUST-558,2023-03-27 07:00:00,Clothing,108.17,Credit Card,52.0,0
TXN-12048,CUST-960,2023-03-27 08:00:00,Home & Kitchen,87.2,UPI,45.0,0
TXN-12049,CUST-605,2023-03-27 09:00:00,Clothing,148.2,Debit Card,,1
TXN-12050,CUST-458,2023-03-27 10:00:00,Beauty,132.76,Credit Card,60.0,0
TXN-12051,CUST-195,2023-03-27 11:00:00,Clothing,3.51,UPI,45.0,1
TXN-12052,CUST-584,2023-03-27 12:00:00,Beauty,78.62,Debit Card,34.0,1
TXN-12053,CUST-609,2023-03-27 13:00:00,Beauty,37.88,Credit Card,34.0,0
TXN-12054,CUST-443,2023-03-27 14:00:00,Beauty,182.22,PayPal,60.0,0
TXN-12055,CUST-712,2023-03-27 15:00:00,Clothing,113.13,Credit Card,25.0,1
TXN-12056,CUST-971,2023-03-27 16:00:00,Home & Kitchen,129.63,Credit Card,,1
TXN-12057,CUST-971,2023-03-27 17:00:00,Clothing,105.87,Credit Card,60.0,0
TXN-12058,CUST-825,2023-03-27 18:00:00,Home & Kitchen,164.11,PayPal,18.0,0
TXN-12059,CUST-584,2023-03-27 19:00:00,Home & Kitchen,154.43,UPI,25.0,1
TXN-12060,CUST-266,2023-03-27 20:00:00,Beauty,111.38,UPI,45.0,0
TXN-12061,CUST-655,2023-03-27 21:00:00,Clothing,188.72,PayPal,18.0,0
TXN-12062,CUST-506,2023-03-27 22:00:00,Home & Kitchen,127.41,Credit Card,25.0,0
TXN-12063,CUST-848,2023-03-27 23:00:00,Books,61.59,Credit Card,45.0,1
TXN-12064,CUST-608,2023-03-28 00:00:00,Home & Kitchen,124.0,Credit Card,18.0,1
TXN-12065,CUST-376,2023-03-28 01:00:00,Books,140.7,UPI,52.0,0
TXN-12066,CUST-479,2023-03-28 02:00:00,Clothing,114.67,UPI,,0
TXN-12067,CUST-754,2023-03-28 03:00:00,Clothing,103.54,PayPal,60.0,0
TXN-12068,CUST-763,2023-03-28 04:00:00,Clothing,190.57,Debit Card,60.0,1
TXN-12069,CUST-492,2023-03-28 05:00:00,Home & Kitchen,72.57,PayPal,60.0,0
TXN-12070,CUST-358,2023-03-28 06:00:00,Electronics,9.45,UPI,52.0,1
TXN-12071,CUST-842,2023-03-28 07:00:00,Home & Kitchen,184.76,Credit Card,,0
TXN-12072,CUST-891,2023-03-28 08:00:00,Home & Kitchen,70.96,Credit Card,25.0,1
TXN-12073,CUST-842,2023-03-28 09:00:00,Beauty,108.54,Credit Card,,1
TXN-12074,CUST-300,2023-03-28 10:00:00,Beauty,104.9,Credit Card,34.0,0
TXN-12075,CUST-287,2023-03-28 11:00:00,Home & Kitchen,169.27,Debit Card,18.0,0
TXN-12076,CUST-891,2023-03-28 12:00:00,Books,177.39,PayPal,25.0,0
TXN-12077,CUST-541,2023-03-28 13:00:00,Beauty,68.3,PayPal,34.0,1
TXN-12078,CUST-541,2023-03-28 14:00:00,Home & Kitchen,174.28,UPI,60.0,0
TXN-12079,CUST-592,2023-03-28 15:00:00,Electronics,173.54,PayPal,60.0,0
TXN-12080,CUST-838,2023-03-28 16:00:00,Books,120.77,Debit Card,60.0,0
TXN-12081,CUST-938,2023-03-28 17:00:00,Clothing,157.3,Debit Card,34.0,0
TXN-12082,CUST-724,2023-03-28 18:00:00,Home & Kitchen,161.31,Debit Card,18.0,0
TXN-12083,CUST-879,2023-03-28 19:00:00,Home & Kitchen,109.9,Credit Card,18.0,0
TXN-12084,CUST-763,2023-03-28 20:00:00,Books,113.7,UPI,34.0,1
TXN-12085,CUST-786,2023-03-28 21:00:00,Beauty,143.57,Debit Card,45.0,0
TXN-12086,CUST-938,2023-03-28 22:00:00,Beauty,54.86,PayPal,60.0,0
TXN-12087,CUST-786,2023-03-28 23:00:00,Beauty,105.85,PayPal,25.0,0
TXN-12088,CUST-134,2023-03-29 00:00:00,Clothing,71.99,PayPal,18.0,0
TXN-12089,CUST-956,2023-03-29 01:00:00,Books,176.94,Debit Card,,0
TXN-12090,CUST-527,2023-03-29 02:00:00,Books,105.38,Debit Card,34.0,0
TXN-12091,CUST-518,2023-03-29 03:00:00,Beauty,131.05,PayPal,45.0,1
TXN-12092,CUST-576,2023-03-29 04:00:00,Beauty,111.26,Debit Card,52.0,0
TXN-12093,CUST-373,2023-03-29 05:00:00,Electronics,108.66,PayPal,34.0,0
TXN-12094,CUST-388,2023-03-29 06:00:00,Electronics,128.44,Credit Card,,0
TXN-12095,CUST-666,2023-03-29 07:00:00,Home & Kitchen,90.77,Debit Card,45.0,1
TXN-12096,CUST-712,2023-03-29 08:00:00,Home & Kitchen,112.06,Credit Card,52.0,0
TXN-12097,CUST-824,2023-03-29 09:00:00,Books,111.77,Credit Card,45.0,1
TXN-12098,CUST-891,2023-03-29 10:00:00,Books,103.07,Debit Card,18.0,0
TXN-12099,CUST-609,2023-03-29 11:00:00,Clothing,135.64,PayPal,34.0,0
TXN-12100,CUST-592,2023-03-29 12:00:00,Clothing,102.12,UPI,,0
TXN-12101,CUST-938,2023-03-29 13:00:00,Electronics,184.44,Credit Card,52.0,0
TXN-12102,CUST-343,2023-03-29 14:00:00,Home & Kitchen,145.16,Debit Card,45.0,1
TXN-12103,CUST-571,2023-03-29 15:00:00,Electronics,66.03,Credit Card,52.0,0
TXN-12104,CUST-352,2023-03-29 16:00:00,Electronics,142.04,PayPal,25.0,0
TXN-12105,CUST-664,2023-03-29 17:00:00,Home & Kitchen,92.42,Debit Card,,0
TXN-12106,CUST-975,2023-03-29 18:00:00,Clothing,125.43,UPI,34.0,0
TXN-12107,CUST-554,2023-03-29 19:00:00,Home & Kitchen,90.75,Debit Card,18.0,0
TXN-12108,CUST-754,2023-03-29 20:00:00,Beauty,32.22,Credit Card,52.0,0
TXN-12109,CUST-180,2023-03-29 21:00:00,Beauty,119.13,Debit Card,60.0,0
TXN-12110,CUST-997,2023-03-29 22:00:00,Beauty,62.62,Debit Card,45.0,0
TXN-12111,CUST-576,2023-03-29 23:00:00,Books,136.79,Credit Card,60.0,0
TXN-12112,CUST-724,2023-03-30 00:00:00,Clothing,126.99,UPI,52.0,0
TXN-12113,CUST-620,2023-03-30 01:00:00,Clothing,95.84,PayPal,,1
TXN-12114,CUST-555,2023-03-30 02:00:00,Books,193.02,Debit Card,60.0,0
TXN-12115,CUST-610,2023-03-30 03:00:00,Electronics,70.43,UPI,45.0,0
TXN-12116,CUST-747,2023-03-30 04:00:00,Beauty,95.03,PayPal,52.0,0
TXN-12117,CUST-515,2023-03-30 05:00:00,Beauty,75.17,Credit Card,18.0,1
TXN-12118,CUST-370,2023-03-30 06:00:00,Electronics,201.65,UPI,18.0,0
TXN-12119,CUST-243,2023-03-30 07:00:00,Home & Kitchen,174.09,UPI,34.0,0
TXN-12120,CUST-963,2023-03-30 08:00:00,Home & Kitchen,63.12,Debit Card,18.0,0
TXN-12121,CUST-306,2023-03-30 09:00:00,Clothing,86.98,Credit Card,52.0,0
TXN-12122,CUST-584,2023-03-30 10:00:00,Books,88.33,Debit Card,,0
TXN-12123,CUST-746,2023-03-30 11:00:00,Clothing,97.97,Credit Card,52.0,0
TXN-12124,CUST-260,2023-03-30 12:00:00,Home & Kitchen,78.29,PayPal,18.0,0
TXN-12125,CUST-101,2023-03-30 13:00:00,Electronics,95.77,Debit Card,25.0,0
TXN-12126,CUST-506,2023-03-30 14:00:00,Clothing,160.19,Credit Card,52.0,0
TXN-12127,CUST-847,2023-03-30 15:00:00,Beauty,197.88,Credit Card,34.0,0
TXN-12128,CUST-897,2023-03-30 16:00:00,Beauty,58.22,UPI,25.0,0
TXN-12129,CUST-395,2023-03-30 17:00:00,Electronics,78.36,Debit Card,18.0,1
TXN-12130,CUST-289,2023-03-30 18:00:00,Home & Kitchen,128.54,Debit Card,,0
TXN-12131,CUST-561,2023-03-30 19:00:00,Beauty,56.79,PayPal,45.0,1
TXN-12132,CUST-289,2023-03-30 20:00:00,Beauty,129.58,Credit Card,52.0,0
TXN-12133,CUST-324,2023-03-30 21:00:00,Books,141.6,UPI,45.0,0
TXN-12134,CUST-256,2023-03-30 22:00:00,Clothing,148.03,Credit Card,60.0,1
TXN-12135,CUST-963,2023-03-30 23:00:00,Home & Kitchen,140.49,Credit Card,34.0,1
TXN-12136,CUST-395,2023-03-31 00:00:00,Clothing,98.59,Credit Card,25.0,0
TXN-12137,CUST-447,2023-03-31 01:00:00,Home & Kitchen,112.73,Debit Card,45.0,1
TXN-12138,CUST-656,2023-03-31 02:00:00,Beauty,72.82,Credit Card,34.0,0
TXN-12139,CUST-997,2023-03-31 03:00:00,Books,138.57,PayPal,45.0,0
TXN-12140,CUST-799,2023-03-31 04:00:00,Clothing,184.13,UPI,45.0,0
TXN-12141,CUST-358,2023-03-31 05:00:00,Beauty,138.49,UPI,34.0,0
TXN-12142,CUST-340,2023-03-31 06:00:00,Home & Kitchen,92.2,Credit Card,52.0,0
TXN-12143,CUST-824,2023-03-31 07:00:00,Clothing,159.79,UPI,45.0,0
TXN-12144,CUST-101,2023-03-31 08:00:00,Clothing,214.63,Credit Card,34.0,0
TXN-12145,CUST-596,2023-03-31 09:00:00,Beauty,129.73,Debit Card,45.0,0
TXN-12146,CUST-761,2023-03-31 10:00:00,Clothing,142.18,UPI,,1
TXN-12147,CUST-624,2023-03-31 11:00:00,Books,147.11,Debit Card,52.0,0
TXN-12148,CUST-991,2023-03-31 12:00:00,Books,55.82,Debit Card,,0
TXN-12149,CUST-800,2023-03-31 13:00:00,Beauty,103.56,PayPal,,0
TXN-12150,CUST-997,2023-03-31 14:00:00,Home & Kitchen,99.45,PayPal,34.0,0
TXN-12151,CUST-443,2023-03-31 15:00:00,Beauty,153.39,UPI,,0
TXN-12152,CUST-646,2023-03-31 16:00:00,Books,148.73,Credit Card,45.0,0
TXN-12153,CUST-212,2023-03-31 17:00:00,Electronics,115.17,Credit Card,18.0,0
TXN-12154,CUST-677,2023-03-31 18:00:00,Electronics,97.04,Credit Card,52.0,1
TXN-12155,CUST-879,2023-03-31 19:00:00,Clothing,52.54,Credit Card,45.0,0
TXN-12156,CUST-140,2023-03-31 20:00:00,Clothing,119.38,PayPal,25.0,0
TXN-12157,CUST-798,2023-03-31 21:00:00,Electronics,81.82,Credit Card,34.0,0
TXN-12158,CUST-827,2023-03-31 22:00:00,Books,76.86,Credit Card,45.0,0
TXN-12159,CUST-330,2023-03-31 23:00:00,Clothing,157.05,Debit Card,52.0,0
TXN-12160,CUST-868,2023-04-01 00:00:00,Beauty,152.88,Credit Card,,0
TXN-12161,CUST-761,2023-04-01 01:00:00,Beauty,100.46,Credit Card,52.0,0
TXN-12162,CUST-971,2023-04-01 02:00:00,Books,57.24,PayPal,25.0,1
TXN-12163,CUST-664,2023-04-01 03:00:00,Clothing,86.97,UPI,,0
TXN-12164,CUST-162,2023-04-01 04:00:00,Beauty,159.73,Debit Card,25.0,0
TXN-12165,CUST-205,2023-04-01 05:00:00,Clothing,138.71,Debit Card,60.0,1
TXN-12166,CUST-572,2023-04-01 06:00:00,Clothing,101.13,UPI,60.0,0
TXN-12167,CUST-838,2023-04-01 07:00:00,Beauty,122.35,Debit Card,45.0,1
TXN-12168,CUST-991,2023-04-01 08:00:00,Electronics,37.01,Credit Card,18.0,1
TXN-12169,CUST-479,2023-04-01 09:00:00,Beauty,33.98,Credit Card,,1
TXN-12170,CUST-624,2023-04-01 10:00:00,Books,199.09,UPI,52.0,0
TXN-12171,CUST-665,2023-04-01 11:00:00,Home & Kitchen,140.26,PayPal,18.0,0
TXN-12172,CUST-393,2023-04-01 12:00:00,Beauty,120.07,PayPal,,0
TXN-12173,CUST-661,2023-04-01 13:00:00,Clothing,104.12,Debit Card,,0
TXN-12174,CUST-506,2023-04-01 14:00:00,Clothing,49.53,PayPal,,0
TXN-12175,CUST-373,2023-04-01 15:00:00,Beauty,159.73,PayPal,,1
TXN-12176,CUST-373,2023-04-01 16:00:00,Home & Kitchen,74.52,PayPal,18.0,0
TXN-12177,CUST-485,2023-04-01 17:00:00,Beauty,148.17,PayPal,45.0,0
TXN-12178,CUST-575,2023-04-01 18:00:00,Home & Kitchen,125.28,PayPal,34.0,1
TXN-12179,CUST-866,2023-04-01 19:00:00,Home & Kitchen,117.92,PayPal,34.0,0
TXN-12180,CUST-665,2023-04-01 20:00:00,Books,67.91,PayPal,34.0,0
TXN-12181,CUST-653,2023-04-01 21:00:00,Clothing,68.44,Debit Card,25.0,0
TXN-12182,CUST-199,2023-04-01 22:00:00,Clothing,135.6,Credit Card,,0
TXN-12183,CUST-962,2023-04-01 23:00:00,Home & Kitchen,123.17,PayPal,,0
TXN-12184,CUST-938,2023-04-02 00:00:00,Clothing,121.89,Credit Card,52.0,0
TXN-12185,CUST-962,2023-04-02 01:00:00,Electronics,131.44,UPI,25.0,0
TXN-12186,CUST-113,2023-04-02 02:00:00,Home & Kitchen,42.53,Credit Card,52.0,1
TXN-12187,CUST-206,2023-04-02 03:00:00,Clothing,160.61,UPI,60.0,1
TXN-12188,CUST-535,2023-04-02 04:00:00,Electronics,105.76,Debit Card,52.0,0
TXN-12189,CUST-408,2023-04-02 05:00:00,Books,166.79,Credit Card,52.0,0
TXN-12190,CUST-152,2023-04-02 06:00:00,Clothing,39.67,UPI,45.0,0
TXN-12191,CUST-746,2023-04-02 07:00:00,Electronics,142.76,Credit Card,34.0,0
TXN-12192,CUST-341,2023-04-02 08:00:00,Beauty,142.38,Debit Card,,0
TXN-12193,CUST-962,2023-04-02 09:00:00,Beauty,60.55,Credit Card,25.0,1
TXN-12194,CUST-127,2023-04-02 10:00:00,Electronics,94.43,UPI,60.0,0
TXN-12195,CUST-938,2023-04-02 11:00:00,Home & Kitchen,77.62,PayPal,25.0,1
TXN-12196,CUST-317,2023-04-02 12:00:00,Home & Kitchen,154.53,PayPal,,0
TXN-12197,CUST-665,2023-04-02 13:00:00,Clothing,132.36,PayPal,45.0,1
TXN-12198,CUST-608,2023-04-02 14:00:00,Beauty,183.95,Debit Card,52.0,0
TXN-12199,CUST-297,2023-04-02 15:00:00,Home & Kitchen,128.12,PayPal,60.0,0
TXN-12200,CUST-940,2023-04-02 16:00:00,Home & Kitchen,149.29,Debit Card,34.0,0
TXN-12201,CUST-388,2023-04-02 17:00:00,Beauty,166.88,PayPal,,1
TXN-12202,CUST-915,2023-04-02 18:00:00,Books,142.18,Debit Card,18.0,0
TXN-12203,CUST-754,2023-04-02 19:00:00,Home & Kitchen,104.63,Debit Card,18.0,0
TXN-12204,CUST-771,2023-04-02 20:00:00,Electronics,97.19,Credit Card,45.0,0
TXN-12205,CUST-975,2023-04-02 21:00:00,Clothing,116.81,PayPal,34.0,0
TXN-12206,CUST-559,2023-04-02 22:00:00,Home & Kitchen,151.86,Credit Card,18.0,0
TXN-12207,CUST-829,2023-04-02 23:00:00,Home & Kitchen,89.36,UPI,18.0,1
TXN-12208,CUST-230,2023-04-03 00:00:00,Books,146.09,PayPal,,0
TXN-12209,CUST-827,2023-04-03 01:00:00,Electronics,132.91,PayPal,60.0,0
TXN-12210,CUST-445,2023-04-03 02:00:00,Clothing,69.87,PayPal,60.0,0
TXN-12211,CUST-430,2023-04-03 03:00:00,Home & Kitchen,144.14,PayPal,,1
TXN-12212,CUST-140,2023-04-03 04:00:00,Clothing,125.68,Credit Card,25.0,1
TXN-12213,CUST-510,2023-04-03 05:00:00,Beauty,97.98,Credit Card,,0
TXN-12214,CUST-897,2023-04-03 06:00:00,Home & Kitchen,125.1,Debit Card,34.0,0
TXN-12215,CUST-305,2023-04-03 07:00:00,Home & Kitchen,99.53,Credit Card,18.0,0
TXN-12216,CUST-430,2023-04-03 08:00:00,Beauty,129.91,Debit Card,60.0,0
TXN-12217,CUST-287,2023-04-03 09:00:00,Books,113.28,UPI,,0
TXN-12218,CUST-501,2023-04-03 10:00:00,Home & Kitchen,58.8,Credit Card,60.0,0
TXN-12219,CUST-324,2023-04-03 11:00:00,Clothing,114.48,Debit Card,60.0,0
TXN-12220,CUST-602,2023-04-03 12:00:00,Electronics,102.29,PayPal,25.0,0
TXN-12221,CUST-120,2023-04-03 13:00:00,Clothing,145.42,UPI,34.0,0
TXN-12222,CUST-302,2023-04-03 14:00:00,Books,155.19,Debit Card,52.0,1
TXN-12223,CUST-513,2023-04-03 15:00:00,Electronics,99.64,UPI,60.0,0
TXN-12224,CUST-341,2023-04-03 16:00:00,Clothing,88.42,PayPal,34.0,0
TXN-12225,CUST-212,2023-04-03 17:00:00,Clothing,52.79,PayPal,45.0,0
TXN-12226,CUST-609,2023-04-03 18:00:00,Beauty,87.44,Debit Card,25.0,0
TXN-12227,CUST-799,2023-04-03 19:00:00,Books,107.07,Debit Card,52.0,0
TXN-12228,CUST-369,2023-04-03 20:00:00,Beauty,66.43,PayPal,60.0,1
TXN-12229,CUST-781,2023-04-03 21:00:00,Electronics,155.73,Debit Card,,0
TXN-12230,CUST-844,2023-04-03 22:00:00,Beauty,130.49,PayPal,60.0,0
TXN-12231,CUST-798,2023-04-03 23:00:00,Books,115.18,Credit Card,25.0,0
TXN-12232,CUST-317,2023-04-04 00:00:00,Home & Kitchen,119.33,Debit Card,25.0,0
TXN-12233,CUST-809,2023-04-04 01:00:00,Home & Kitchen,132.24,UPI,18.0,0
TXN-12234,CUST-921,2023-04-04 02:00:00,Electronics,145.32,PayPal,60.0,1
TXN-12235,CUST-991,2023-04-04 03:00:00,Home & Kitchen,152.36,Credit Card,34.0,0
TXN-12236,CUST-259,2023-04-04 04:00:00,Beauty,107.63,Debit Card,25.0,1
TXN-12237,CUST-665,2023-04-04 05:00:00,Electronics,114.32,PayPal,25.0,1
TXN-12238,CUST-954,2023-04-04 06:00:00,Books,126.92,Credit Card,45.0,0
TXN-12239,CUST-554,2023-04-04 07:00:00,Electronics,112.69,Debit Card,45.0,0
TXN-12240,CUST-120,2023-04-04 08:00:00,Electronics,154.89,PayPal,45.0,0
TXN-12241,CUST-243,2023-04-04 09:00:00,Clothing,169.09,PayPal,25.0,0
TXN-12242,CUST-742,2023-04-04 10:00:00,Clothing,133.76,PayPal,52.0,0
TXN-12243,CUST-489,2023-04-04 11:00:00,Electronics,83.67,Debit Card,34.0,0
TXN-12244,CUST-191,2023-04-04 12:00:00,Home & Kitchen,140.34,Credit Card,25.0,0
TXN-12245,CUST-584,2023-04-04 13:00:00,Clothing,135.35,PayPal,,0
TXN-12246,CUST-786,2023-04-04 14:00:00,Books,80.32,Credit Card,,0
TXN-12247,CUST-333,2023-04-04 15:00:00,Beauty,135.3,Credit Card,18.0,0
TXN-12248,CUST-351,2023-04-04 16:00:00,Clothing,98.23,UPI,,0
TXN-12249,CUST-719,2023-04-04 17:00:00,Electronics,149.84,Credit Card,60.0,0
TXN-12250,CUST-781,2023-04-04 18:00:00,Home & Kitchen,140.01,Credit Card,52.0,1
TXN-12251,CUST-954,2023-04-04 19:00:00,Beauty,128.92,Credit Card,52.0,0
TXN-12252,CUST-212,2023-04-04 20:00:00,Clothing,121.54,Credit Card,34.0,0
TXN-12253,CUST-712,2023-04-04 21:00:00,Home & Kitchen,34.67,Credit Card,52.0,0
TXN-12254,CUST-538,2023-04-04 22:00:00,Home & Kitchen,71.43,Debit Card,34.0,0
TXN-12255,CUST-316,2023-04-04 23:00:00,Home & Kitchen,114.77,UPI,,0
TXN-12256,CUST-158,2023-04-05 00:00:00,Electronics,180.78,PayPal,52.0,1
TXN-12257,CUST-289,2023-04-05 01:00:00,Books,142.59,UPI,60.0,0
TXN-12258,CUST-747,2023-04-05 02:00:00,Home & Kitchen,192.56,UPI,34.0,1
TXN-12259,CUST-120,2023-04-05 03:00:00,Beauty,123.32,PayPal,45.0,1
TXN-12260,CUST-555,2023-04-05 04:00:00,Clothing,118.77,Credit Card,45.0,0
TXN-12261,CUST-957,2023-04-05 05:00:00,Beauty,177.01,PayPal,52.0,0
TXN-12262,CUST-824,2023-04-05 06:00:00,Electronics,113.63,Credit Card,52.0,1
TXN-12263,CUST-555,2023-04-05 07:00:00,Electronics,80.54,PayPal,,0
TXN-12264,CUST-724,2023-04-05 08:00:00,Beauty,132.67,Debit Card,34.0,0
TXN-12265,CUST-332,2023-04-05 09:00:00,Books,164.9,UPI,,0
TXN-12266,CUST-152,2023-04-05 10:00:00,Electronics,86.96,Credit Card,34.0,0
TXN-12267,CUST-559,2023-04-05 11:00:00,Electronics,143.56,UPI,60.0,0
TXN-12268,CUST-518,2023-04-05 12:00:00,Beauty,116.27,Credit Card,25.0,0
TXN-12269,CUST-314,2023-04-05 13:00:00,Electronics,138.05,PayPal,45.0,1
TXN-12270,CUST-472,2023-04-05 14:00:00,Books,132.54,PayPal,25.0,0
TXN-12271,CUST-747,2023-04-05 15:00:00,Books,103.43,PayPal,25.0,1
TXN-12272,CUST-700,2023-04-05 16:00:00,Books,115.75,Debit Card,18.0,0
TXN-12273,CUST-848,2023-04-05 17:00:00,Clothing,105.87,PayPal,34.0,0
TXN-12274,CUST-761,2023-04-05 18:00:00,Books,124.75,PayPal,18.0,1
TXN-12275,CUST-971,2023-04-05 19:00:00,Books,86.16,Debit Card,18.0,1
TXN-12276,CUST-835,2023-04-05 20:00:00,Clothing,95.72,UPI,25.0,0
TXN-12277,CUST-712,2023-04-05 21:00:00,Home & Kitchen,103.44,UPI,18.0,0
TXN-12278,CUST-724,2023-04-05 22:00:00,Electronics,135.67,Credit Card,60.0,0
TXN-12279,CUST-561,2023-04-05 23:00:00,Books,63.38,UPI,34.0,1
TXN-12280,CUST-476,2023-04-06 00:00:00,Electronics,115.71,Credit Card,25.0,0
TXN-12281,CUST-940,2023-04-06 01:00:00,Beauty,91.67,Credit Card,34.0,0
TXN-12282,CUST-791,2023-04-06 02:00:00,Electronics,103.54,UPI,60.0,0
TXN-12283,CUST-228,2023-04-06 03:00:00,Clothing,93.59,UPI,52.0,0
TXN-12284,CUST-538,2023-04-06 04:00:00,Electronics,127.78,Debit Card,18.0,1
TXN-12285,CUST-591,2023-04-06 05:00:00,Electronics,113.72,Credit Card,25.0,0
TXN-12286,CUST-162,2023-04-06 06:00:00,Electronics,148.46,UPI,45.0,0
TXN-12287,CUST-624,2023-04-06 07:00:00,Home & Kitchen,136.07,UPI,34.0,1
TXN-12288,CUST-346,2023-04-06 08:00:00,Home & Kitchen,58.52,Debit Card,,0
TXN-12289,CUST-827,2023-04-06 09:00:00,Beauty,81.6,UPI,60.0,0
TXN-12290,CUST-598,2023-04-06 10:00:00,Clothing,113.08,PayPal,18.0,1
TXN-12291,CUST-844,2023-04-06 11:00:00,Electronics,118.28,PayPal,34.0,0
TXN-12292,CUST-506,2023-04-06 12:00:00,Electronics,85.13,Credit Card,60.0,1
TXN-12293,CUST-741,2023-04-06 13:00:00,Electronics,172.16,Debit Card,34.0,0
TXN-12294,CUST-692,2023-04-06 14:00:00,Electronics,154.59,UPI,52.0,0
TXN-12295,CUST-655,2023-04-06 15:00:00,Home & Kitchen,54.21,Credit Card,,0
TXN-12296,CUST-266,2023-04-06 16:00:00,Beauty,133.82,UPI,60.0,0
TXN-12297,CUST-897,2023-04-06 17:00:00,Books,118.17,PayPal,34.0,0
TXN-12298,CUST-605,2023-04-06 18:00:00,Clothing,169.76,UPI,,0
TXN-12299,CUST-727,2023-04-06 19:00:00,Electronics,57.2,UPI,52.0,0
TXN-12300,CUST-162,2023-04-06 20:00:00,Beauty,202.39,UPI,52.0,0
TXN-12301,CUST-608,2023-04-06 21:00:00,Books,86.28,PayPal,52.0,1
TXN-12302,CUST-222,2023-04-06 22:00:00,Beauty,135.14,PayPal,18.0,0
TXN-12303,CUST-829,2023-04-06 23:00:00,Home & Kitchen,95.75,Debit Card,60.0,0
TXN-12304,CUST-198,2023-04-07 00:00:00,Books,104.95,PayPal,34.0,0
TXN-12305,CUST-212,2023-04-07 01:00:00,Beauty,52.42,Credit Card,34.0,0
TXN-12306,CUST-572,2023-04-07 02:00:00,Home & Kitchen,167.88,UPI,,0
TXN-12307,CUST-330,2023-04-07 03:00:00,Beauty,109.21,PayPal,,1
TXN-12308,CUST-561,2023-04-07 04:00:00,Beauty,111.93,Credit Card,60.0,0
TXN-12309,CUST-790,2023-04-07 05:00:00,Books,212.5,PayPal,52.0,0
TXN-12310,CUST-121,2023-04-07 06:00:00,Home & Kitchen,158.38,UPI,34.0,0
TXN-12311,CUST-610,2023-04-07 07:00:00,Electronics,93.27,Credit Card,34.0,0
TXN-12312,CUST-527,2023-04-07 08:00:00,Clothing,95.59,PayPal,52.0,0
TXN-12313,CUST-809,2023-04-07 09:00:00,Books,130.39,PayPal,45.0,0
TXN-12314,CUST-957,2023-04-07 10:00:00,Home & Kitchen,150.83,Credit Card,45.0,0
TXN-12315,CUST-147,2023-04-07 11:00:00,Beauty,190.1,Debit Card,52.0,1
TXN-12316,CUST-737,2023-04-07 12:00:00,Home & Kitchen,55.68,Credit Card,,0
TXN-12317,CUST-819,2023-04-07 13:00:00,Clothing,149.08,Credit Card,18.0,0
TXN-12318,CUST-478,2023-04-07 14:00:00,Clothing,155.51,Credit Card,,1
TXN-12319,CUST-484,2023-04-07 15:00:00,Electronics,88.42,Credit Card,,0
TXN-12320,CUST-393,2023-04-07 16:00:00,Electronics,105.59,PayPal,34.0,0
TXN-12321,CUST-439,2023-04-07 17:00:00,Clothing,54.79,Credit Card,,1
TXN-12322,CUST-502,2023-04-07 18:00:00,Books,99.96,Credit Card,34.0,1
TXN-12323,CUST-341,2023-04-07 19:00:00,Books,129.28,UPI,45.0,0
TXN-12324,CUST-212,2023-04-07 20:00:00,Beauty,183.76,PayPal,,0
TXN-12325,CUST-198,2023-04-07 21:00:00,Electronics,187.45,UPI,52.0,0
TXN-12326,CUST-786,2023-04-07 22:00:00,Beauty,78.83,PayPal,60.0,0
TXN-12327,CUST-185,2023-04-07 23:00:00,Electronics,178.31,Debit Card,60.0,1
TXN-12328,CUST-879,2023-04-08 00:00:00,Clothing,42.03,Debit Card,,0
TXN-12329,CUST-956,2023-04-08 01:00:00,Books,96.6,PayPal,18.0,1
TXN-12330,CUST-202,2023-04-08 02:00:00,Books,107.93,Debit Card,,0
TXN-12331,CUST-791,2023-04-08 03:00:00,Clothing,130.07,Debit Card,52.0,0
TXN-12332,CUST-228,2023-04-08 04:00:00,Beauty,124.26,PayPal,45.0,1
TXN-12333,CUST-848,2023-04-08 05:00:00,Beauty,134.63,Credit Card,45.0,0
TXN-12334,CUST-876,2023-04-08 06:00:00,Home & Kitchen,112.68,UPI,,0
